,Emp No,Month,Department,rank,week_ot,weekend_ot,night_ot,net_ot,weekend_ratio
307,107,2,D,G1D,29.28571428571429,2.142857142857143,2.857142857142857,27.142857142857146,0.07894736842105263
308,108,2,C,G1D,0.7142857142857143,6.428571428571429,5.0,7.0,0.0
309,109,2,D,G1D,12.142857142857144,2.142857142857143,0.7142857142857143,10.000000000000002,0.21428571428571425
310,110,2,D,G2,13.636363636363635,8.181818181818182,9.09090909090909,5.454545454545453,1.0
311,111,2,C,G3,8.695652173913045,5.714285714285714,7.82608695652174,2.9813664596273304,1.0
312,112,2,A,G2,14.545454545454545,7.2727272727272725,0.9090909090909091,7.2727272727272725,1.0
313,113,2,B,G1S,0.625,2.5,0.0,4.0,0.0
314,114,2,D,G2,18.18181818181818,4.545454545454545,0.0,13.636363636363635,0.3333333333333333
315,115,2,C,G3,3.4782608695652177,8.571428571428571,3.4782608695652177,12.0,0.0
316,116,2,D,G2,37.272727272727266,10.0,4.545454545454545,27.272727272727266,0.36666666666666675
317,117,2,B,G1D,1.4285714285714286,6.428571428571429,2.857142857142857,7.0,0.0
318,118,2,D,G1D,4.285714285714286,4.285714285714286,7.857142857142858,7.0,0.0
319,119,2,A,G1S,14.375,4.375,4.375,10.0,0.4375
320,120,2,B,G1D,0.0,7.857142857142858,1.4285714285714286,7.0,0.0
321,121,2,B,G2,29.999999999999996,0.0,7.2727272727272725,29.999999999999996,0.0
322,122,2,D,G3,5.217391304347826,0.9523809523809523,4.347826086956522,4.265010351966874,0.2233009708737864
323,123,2,C,G1S,23.75,1.875,6.25,21.875,0.08571428571428572
324,124,2,D,G1D,8.571428571428571,5.714285714285714,7.142857142857143,2.8571428571428568,1.0
325,125,2,D,G1S,5.0,3.125,0.625,1.875,1.0
326,126,2,B,G3,25.217391304347828,9.523809523809524,1.7391304347826089,15.693581780538304,0.6068601583113455
327,127,2,A,G3,19.1304347826087,0.0,4.347826086956522,19.1304347826087,0.0
328,128,2,D,G1D,21.42857142857143,7.857142857142858,2.142857142857143,13.571428571428573,0.5789473684210527
329,129,2,A,G2,21.818181818181817,7.2727272727272725,7.2727272727272725,14.545454545454543,0.5000000000000001
330,130,2,C,G1S,11.25,3.125,0.625,8.125,0.38461538461538464
331,131,2,D,G3,22.608695652173914,5.714285714285714,1.7391304347826089,16.8944099378882,0.3382352941176471
332,132,2,A,G1S,26.875,5.0,6.875,21.875,0.22857142857142856
333,133,2,B,G1D,2.142857142857143,5.714285714285714,7.142857142857143,7.0,0.0
334,134,2,B,G1D,1.4285714285714286,5.714285714285714,5.714285714285714,7.0,0.0
335,135,2,D,G2,29.999999999999996,4.545454545454545,0.0,25.454545454545453,0.17857142857142855
336,136,2,B,G1S,1.875,5.0,5.0,4.0,0.0
337,137,2,D,G1D,19.28571428571429,4.285714285714286,4.285714285714286,15.000000000000004,0.28571428571428564
338,138,2,A,G2,11.818181818181817,10.0,3.6363636363636362,1.8181818181818166,1.0
339,139,2,A,G2,10.909090909090908,7.2727272727272725,3.6363636363636362,3.636363636363636,1.0
340,140,2,A,G1D,25.0,5.714285714285714,4.285714285714286,19.285714285714285,0.29629629629629634
341,141,2,A,G1S,13.125,1.875,2.5,11.25,0.16666666666666666
342,142,2,C,G1D,1.4285714285714286,5.0,7.857142857142858,7.0,0.0
343,143,2,D,G2,7.2727272727272725,8.181818181818182,9.09090909090909,11.0,0.0
344,144,2,B,G3,23.47826086956522,9.523809523809524,5.217391304347826,13.954451345755695,0.6824925816023738
345,145,2,A,G2,11.818181818181817,5.454545454545454,0.0,6.363636363636362,0.8571428571428572
346,146,2,C,G2,26.36363636363636,6.363636363636363,8.181818181818182,19.999999999999996,0.31818181818181823
347,147,2,C,G3,33.04347826086957,6.666666666666666,2.608695652173913,26.376811594202906,0.2527472527472527
348,148,2,A,G1S,6.875,5.0,4.375,1.875,1.0
349,149,2,B,G2,10.909090909090908,0.0,0.0,10.909090909090908,0.0
350,150,2,B,G1D,28.571428571428573,0.0,2.857142857142857,28.571428571428573,0.0
351,151,2,D,G1D,28.571428571428573,2.857142857142857,0.7142857142857143,25.714285714285715,0.1111111111111111
352,152,2,D,G1S,18.125,6.25,6.875,11.875,0.5263157894736842
353,153,2,C,G1S,11.875,5.625,4.375,6.25,0.9
354,154,2,B,G2,35.45454545454545,0.9090909090909091,5.454545454545454,34.54545454545455,0.02631578947368421
355,155,2,A,G2,1.8181818181818181,1.8181818181818181,4.545454545454545,11.0,0.0
356,156,2,A,G1D,10.714285714285715,3.5714285714285716,7.857142857142858,7.142857142857144,0.49999999999999994
357,157,2,A,G1S,10.625,5.625,0.0,5.0,1.0
358,158,2,B,G2,13.636363636363635,3.6363636363636362,10.0,9.999999999999998,0.3636363636363637
359,159,2,B,G1D,12.857142857142858,7.142857142857143,7.142857142857143,5.714285714285714,1.0
360,160,2,D,G2,0.0,2.727272727272727,10.0,11.0,0.0
361,161,2,A,G1D,0.7142857142857143,6.428571428571429,2.142857142857143,7.0,0.0
362,162,2,B,G2,21.818181818181817,0.9090909090909091,5.454545454545454,20.909090909090907,0.04347826086956522
363,163,2,D,G3,20.0,6.666666666666666,9.56521739130435,13.333333333333334,0.49999999999999994
364,164,2,A,G1D,16.42857142857143,2.857142857142857,2.857142857142857,13.571428571428573,0.21052631578947367
365,165,2,B,G1S,13.125,1.25,4.375,11.875,0.10526315789473684
366,166,2,B,G2,20.0,9.09090909090909,2.727272727272727,10.90909090909091,0.8333333333333331
367,167,2,D,G1D,30.714285714285715,2.857142857142857,7.142857142857143,27.857142857142858,0.10256410256410256
368,168,2,B,G1D,16.42857142857143,7.857142857142858,7.857142857142858,8.571428571428573,0.9166666666666665
369,169,2,A,G1D,20.714285714285715,2.142857142857143,7.857142857142858,18.571428571428573,0.11538461538461538
370,170,2,C,G1D,5.714285714285714,4.285714285714286,2.142857142857143,1.4285714285714288,1.0
371,171,2,D,G3,10.434782608695652,7.619047619047619,6.9565217391304355,2.8157349896480337,1.0
372,172,2,D,G1S,19.375,0.0,0.625,19.375,0.0
373,173,2,D,G3,8.695652173913045,7.619047619047619,2.608695652173913,1.0766045548654262,1.0
374,174,2,A,G1D,10.0,7.142857142857143,1.4285714285714286,2.8571428571428568,1.0
375,175,2,A,G3,31.30434782608696,1.9047619047619047,3.4782608695652177,29.399585921325055,0.06478873239436618
376,176,2,A,G2,13.636363636363635,1.8181818181818181,1.8181818181818181,11.818181818181817,0.15384615384615385
377,177,2,A,G2,29.09090909090909,0.9090909090909091,2.727272727272727,28.18181818181818,0.03225806451612903
378,178,2,C,G3,29.56521739130435,10.476190476190476,3.4782608695652177,19.089026915113877,0.5488069414316702
379,179,2,B,G1D,23.571428571428573,0.0,3.5714285714285716,23.571428571428573,0.0
380,180,2,A,G1D,23.571428571428573,3.5714285714285716,5.714285714285714,20.0,0.17857142857142858
381,181,2,B,G3,15.65217391304348,4.761904761904762,5.217391304347826,10.890269151138718,0.43726235741444863
382,182,2,A,G1D,0.0,7.142857142857143,0.0,7.0,0.0
383,183,2,A,G3,4.347826086956522,3.8095238095238093,2.608695652173913,0.5383022774327131,1.0
384,184,2,B,G1D,10.714285714285715,7.857142857142858,3.5714285714285716,2.8571428571428577,1.0
385,185,2,A,G3,12.173913043478262,0.9523809523809523,6.9565217391304355,11.221532091097309,0.08487084870848707
386,186,2,D,G1D,10.714285714285715,6.428571428571429,2.857142857142857,4.2857142857142865,1.0
387,187,2,C,G1D,15.000000000000002,6.428571428571429,1.4285714285714286,8.571428571428573,0.7499999999999999
388,188,2,C,G2,6.363636363636363,5.454545454545454,9.09090909090909,0.9090909090909092,1.0
389,189,2,B,G1S,11.875,2.5,6.875,9.375,0.26666666666666666
390,190,2,D,G3,1.7391304347826089,0.9523809523809523,7.82608695652174,0.7867494824016565,1.0
391,191,2,C,G2,37.272727272727266,10.0,1.8181818181818181,27.272727272727266,0.36666666666666675
392,192,2,C,G2,39.090909090909086,5.454545454545454,1.8181818181818181,33.63636363636363,0.16216216216216217
393,193,2,D,G1D,2.857142857142857,7.142857142857143,0.7142857142857143,7.0,0.0
394,194,2,A,G2,30.909090909090907,0.9090909090909091,0.0,29.999999999999996,0.030303030303030307
395,195,2,B,G2,31.818181818181817,3.6363636363636362,3.6363636363636362,28.18181818181818,0.12903225806451613
396,196,2,B,G1D,17.857142857142858,4.285714285714286,5.0,13.571428571428573,0.3157894736842105
397,197,2,D,G1D,11.428571428571429,1.4285714285714286,2.857142857142857,10.0,0.14285714285714285
398,198,2,A,G1S,11.875,1.25,5.625,10.625,0.11764705882352941
399,199,2,C,G1D,2.142857142857143,1.4285714285714286,5.0,0.7142857142857142,1.0
400,0,3,B,G1S,15.0,5.0,2.5,10.0,0.5
401,1,3,D,G1D,27.142857142857146,7.857142857142858,5.0,19.28571428571429,0.4074074074074074
402,2,3,B,G1S,0.625,5.0,4.375,4.0,0.0
403,3,3,C,G3,29.56521739130435,10.476190476190476,5.217391304347826,19.089026915113877,0.5488069414316702
404,4,3,A,G1S,18.125,2.5,5.625,15.625,0.16
405,5,3,B,G1S,19.375,4.375,0.0,15.0,0.2916666666666667
406,6,3,D,G1D,30.714285714285715,1.4285714285714286,2.142857142857143,29.28571428571429,0.048780487804878044
407,7,3,D,G2,3.6363636363636362,5.454545454545454,6.363636363636363,11.0,0.0
408,8,3,C,G1D,10.714285714285715,2.142857142857143,4.285714285714286,8.571428571428573,0.24999999999999994
409,9,3,B,G1D,19.28571428571429,4.285714285714286,7.857142857142858,15.000000000000004,0.28571428571428564
410,10,3,A,G1S,19.375,1.875,6.875,17.5,0.10714285714285714
411,11,3,C,G1S,3.75,3.75,3.125,4.0,0.0
412,12,3,C,G2,30.909090909090907,10.0,1.8181818181818181,20.909090909090907,0.47826086956521746
413,13,3,D,G1D,15.000000000000002,5.714285714285714,1.4285714285714286,9.285714285714288,0.6153846153846152
414,14,3,D,G1D,17.142857142857142,7.142857142857143,3.5714285714285716,10.0,0.7142857142857143
415,15,3,B,G1S,20.625,1.875,5.0,18.75,0.1
416,16,3,B,G1S,17.5,1.875,5.0,15.625,0.12
417,17,3,C,G1D,23.571428571428573,0.0,6.428571428571429,23.571428571428573,0.0
418,18,3,D,G1S,25.625,0.0,4.375,25.625,0.0
419,19,3,C,G2,25.454545454545453,3.6363636363636362,8.181818181818182,21.818181818181817,0.16666666666666669
420,20,3,C,G1S,23.75,0.0,1.25,23.75,0.0
421,21,3,B,G1S,17.5,6.25,6.25,11.25,0.5555555555555556
422,22,3,D,G2,17.27272727272727,0.0,6.363636363636363,17.27272727272727,0.0
423,23,3,C,G1D,17.142857142857142,7.857142857142858,0.0,9.285714285714285,0.8461538461538463
424,24,3,D,G3,36.52173913043479,7.619047619047619,3.4782608695652177,28.902691511387168,0.26361031518624634
425,25,3,B,G3,27.826086956521742,0.9523809523809523,9.56521739130435,26.87370600414079,0.03543913713405238
426,26,3,D,G1S,0.625,6.25,5.0,4.0,0.0
427,27,3,A,G2,23.636363636363633,2.727272727272727,1.8181818181818181,20.909090909090907,0.13043478260869565
428,28,3,A,G3,33.04347826086957,10.476190476190476,5.217391304347826,22.567287784679095,0.4642201834862384
429,29,3,C,G1D,5.0,0.0,4.285714285714286,5.0,0.0
430,30,3,D,G3,36.52173913043479,10.476190476190476,3.4782608695652177,26.045548654244314,0.40222575516693154
431,31,3,D,G3,36.52173913043479,0.9523809523809523,1.7391304347826089,35.56935817805384,0.026775320139697315
432,32,3,A,G3,10.434782608695652,5.714285714285714,1.7391304347826089,4.720496894409938,1.0
433,33,3,A,G1D,19.28571428571429,3.5714285714285716,7.142857142857143,15.714285714285717,0.22727272727272724
434,34,3,A,G1S,23.75,5.625,6.875,18.125,0.3103448275862069
435,35,3,B,G2,17.27272727272727,5.454545454545454,8.181818181818182,11.818181818181817,0.46153846153846156
436,36,3,A,G1D,17.142857142857142,4.285714285714286,0.0,12.857142857142858,0.3333333333333333
437,37,3,B,G3,15.65217391304348,3.8095238095238093,1.7391304347826089,11.84265010351967,0.3216783216783216
438,38,3,A,G3,13.043478260869566,5.714285714285714,9.56521739130435,7.329192546583852,0.7796610169491525
439,39,3,B,G2,20.909090909090907,6.363636363636363,8.181818181818182,14.545454545454543,0.43750000000000006
440,40,3,A,G3,1.7391304347826089,1.9047619047619047,1.7391304347826089,12.0,0.0
441,41,3,D,G1S,18.75,0.625,0.625,18.125,0.034482758620689655
442,42,3,B,G3,11.304347826086957,0.9523809523809523,4.347826086956522,10.351966873706004,0.092
443,43,3,C,G2,34.54545454545454,8.181818181818182,2.727272727272727,26.36363636363636,0.31034482758620696
444,44,3,B,G1D,25.714285714285715,6.428571428571429,2.857142857142857,19.285714285714285,0.33333333333333337
445,45,3,B,G1S,21.25,0.625,5.625,20.625,0.030303030303030304
446,46,3,C,G1S,18.125,5.625,6.875,12.5,0.45
447,47,3,C,G1D,4.285714285714286,7.857142857142858,7.142857142857143,7.0,0.0
448,48,3,C,G1D,30.000000000000004,7.857142857142858,6.428571428571429,22.142857142857146,0.3548387096774193
449,49,3,C,G1D,25.0,0.7142857142857143,5.0,24.285714285714285,0.029411764705882356
450,50,3,B,G3,25.217391304347828,10.476190476190476,9.56521739130435,14.741200828157352,0.7106741573033707
451,51,3,A,G1D,13.571428571428573,7.142857142857143,5.714285714285714,6.42857142857143,1.0
452,52,3,D,G3,13.043478260869566,1.9047619047619047,8.695652173913045,11.138716356107661,0.17100371747211893
453,53,3,B,G1S,0.0,6.875,3.75,4.0,0.0
454,54,3,A,G1D,6.428571428571429,0.7142857142857143,7.142857142857143,5.714285714285714,0.125
455,55,3,C,G3,36.52173913043479,0.9523809523809523,6.9565217391304355,35.56935817805384,0.026775320139697315
456,56,3,C,G3,10.434782608695652,8.571428571428571,6.9565217391304355,1.8633540372670812,1.0
457,57,3,D,G2,16.363636363636363,10.0,1.8181818181818181,6.363636363636363,1.0
458,58,3,A,G1S,3.75,3.125,5.625,0.625,1.0
459,59,3,B,G2,17.27272727272727,8.181818181818182,5.454545454545454,9.090909090909088,0.9000000000000002
460,60,3,A,G1D,12.857142857142858,2.142857142857143,4.285714285714286,10.714285714285715,0.19999999999999998
461,61,3,C,G1S,7.5,4.375,5.625,3.125,1.0
462,62,3,C,G3,5.217391304347826,5.714285714285714,4.347826086956522,12.0,0.0
463,63,3,B,G3,35.652173913043484,7.619047619047619,6.086956521739131,28.033126293995863,0.27178729689807973
464,64,3,B,G3,33.913043478260875,4.761904761904762,6.9565217391304355,29.15113871635611,0.1633522727272727
465,65,3,C,G1D,15.000000000000002,0.7142857142857143,0.7142857142857143,14.285714285714288,0.04999999999999999
466,66,3,A,G1S,8.125,6.875,5.0,1.25,1.0
467,67,3,C,G3,31.30434782608696,9.523809523809524,9.56521739130435,21.780538302277435,0.43726235741444863
468,68,3,D,G2,25.454545454545453,7.2727272727272725,5.454545454545454,18.18181818181818,0.4
469,69,3,A,G3,14.782608695652176,3.8095238095238093,6.9565217391304355,10.973084886128365,0.34716981132075464
470,70,3,D,G2,0.9090909090909091,6.363636363636363,6.363636363636363,11.0,0.0
471,71,3,A,G3,2.608695652173913,1.9047619047619047,9.56521739130435,0.7039337474120084,1.0
472,72,3,D,G1D,29.28571428571429,1.4285714285714286,2.142857142857143,27.85714285714286,0.05128205128205127
473,73,3,B,G1S,20.625,6.25,3.125,14.375,0.43478260869565216
474,74,3,D,G1D,30.000000000000004,7.857142857142858,2.857142857142857,22.142857142857146,0.3548387096774193
475,75,3,A,G2,0.9090909090909091,4.545454545454545,0.0,11.0,0.0
476,76,3,A,G1S,24.375,5.625,2.5,18.75,0.3
477,77,3,C,G1D,5.714285714285714,0.0,2.857142857142857,5.714285714285714,0.0
478,78,3,B,G1D,15.714285714285715,2.857142857142857,6.428571428571429,12.857142857142858,0.2222222222222222
479,79,3,A,G2,39.090909090909086,5.454545454545454,0.0,33.63636363636363,0.16216216216216217
480,80,3,D,G2,23.636363636363633,7.2727272727272725,8.181818181818182,16.36363636363636,0.44444444444444453
481,81,3,A,G3,20.869565217391305,4.761904761904762,6.086956521739131,16.107660455486542,0.2956298200514139
482,82,3,C,G1D,20.714285714285715,0.7142857142857143,2.142857142857143,20.0,0.03571428571428571
483,83,3,D,G1D,17.857142857142858,3.5714285714285716,3.5714285714285716,14.285714285714286,0.25
484,84,3,C,G1D,9.285714285714286,5.0,5.714285714285714,4.2857142857142865,1.0
485,85,3,D,G1S,5.625,1.25,3.125,4.375,0.2857142857142857
486,86,3,D,G1S,19.375,4.375,5.625,15.0,0.2916666666666667
487,87,3,B,G2,38.18181818181818,0.9090909090909091,1.8181818181818181,37.27272727272727,0.024390243902439022
488,88,3,A,G2,27.27272727272727,0.0,3.6363636363636362,27.27272727272727,0.0
489,89,3,B,G1S,8.125,6.25,0.625,1.875,1.0
490,90,3,B,G2,6.363636363636363,3.6363636363636362,0.9090909090909091,2.727272727272727,1.0
491,91,3,D,G3,36.52173913043479,2.857142857142857,2.608695652173913,33.664596273291934,0.08487084870848706
492,92,3,D,G1S,12.5,6.875,1.875,5.625,1.0
493,93,3,D,G2,3.6363636363636362,4.545454545454545,5.454545454545454,11.0,0.0
494,94,3,B,G1D,15.714285714285715,2.142857142857143,7.857142857142858,13.571428571428573,0.15789473684210525
495,95,3,D,G2,32.72727272727273,3.6363636363636362,0.9090909090909091,29.09090909090909,0.125
496,96,3,A,G2,33.63636363636363,0.9090909090909091,8.181818181818182,32.72727272727273,0.027777777777777776
497,97,3,B,G1D,26.42857142857143,1.4285714285714286,0.0,25.000000000000004,0.057142857142857134
498,98,3,C,G1S,26.875,1.875,2.5,25.0,0.075
499,99,3,B,G3,0.0,3.8095238095238093,6.9565217391304355,12.0,0.0
500,100,3,B,G1S,26.25,1.875,6.875,24.375,0.07692307692307693
501,101,3,B,G1D,6.428571428571429,1.4285714285714286,1.4285714285714286,5.0,0.2857142857142857
502,102,3,A,G1D,12.857142857142858,0.7142857142857143,1.4285714285714286,12.142857142857144,0.0588235294117647
503,103,3,C,G1S,3.75,0.0,0.625,3.75,0.0
504,104,3,D,G1D,30.714285714285715,6.428571428571429,6.428571428571429,24.285714285714285,0.2647058823529412
505,105,3,D,G1D,24.28571428571429,2.857142857142857,0.7142857142857143,21.42857142857143,0.13333333333333333
506,106,3,A,G1D,0.7142857142857143,5.0,0.7142857142857143,7.0,0.0
507,107,3,D,G1D,10.714285714285715,7.857142857142858,7.142857142857143,2.8571428571428577,1.0
508,108,3,C,G1D,10.714285714285715,1.4285714285714286,1.4285714285714286,9.285714285714286,0.15384615384615383
509,109,3,D,G1D,2.857142857142857,5.714285714285714,7.857142857142858,7.0,0.0
510,110,3,D,G2,0.9090909090909091,4.545454545454545,8.181818181818182,11.0,0.0
511,111,3,C,G3,0.8695652173913044,5.714285714285714,5.217391304347826,12.0,0.0
512,112,3,A,G2,27.27272727272727,9.09090909090909,1.8181818181818181,18.18181818181818,0.5
513,113,3,B,G1S,1.25,3.125,3.75,4.0,0.0
514,114,3,D,G2,28.18181818181818,1.8181818181818181,3.6363636363636362,26.363636363636363,0.06896551724137931
515,115,3,C,G3,18.260869565217394,0.9523809523809523,2.608695652173913,17.30848861283644,0.055023923444976065
516,116,3,D,G2,10.909090909090908,5.454545454545454,8.181818181818182,5.454545454545454,1.0
517,117,3,B,G1D,23.571428571428573,2.142857142857143,0.0,21.42857142857143,0.09999999999999999
518,118,3,D,G1D,5.714285714285714,6.428571428571429,0.0,7.0,0.0
519,119,3,A,G1S,18.125,1.875,0.625,16.25,0.11538461538461539
520,120,3,B,G1D,28.571428571428573,0.0,3.5714285714285716,28.571428571428573,0.0
521,121,3,B,G2,19.09090909090909,4.545454545454545,3.6363636363636362,14.545454545454545,0.3125
522,122,3,D,G3,17.39130434782609,9.523809523809524,6.086956521739131,7.867494824016566,1.0
523,123,3,C,G1S,21.25,2.5,1.875,18.75,0.13333333333333333
524,124,3,D,G1D,27.142857142857146,2.857142857142857,2.142857142857143,24.28571428571429,0.1176470588235294
525,125,3,D,G1S,24.375,4.375,3.75,20.0,0.21875
526,126,3,B,G3,22.608695652173914,4.761904761904762,9.56521739130435,17.84679089026915,0.2668213457076566
527,127,3,A,G3,3.4782608695652177,3.8095238095238093,4.347826086956522,12.0,0.0
528,128,3,D,G1D,1.4285714285714286,0.0,2.857142857142857,1.4285714285714286,0.0
529,129,3,A,G2,26.36363636363636,3.6363636363636362,10.0,22.727272727272723,0.16000000000000003
530,130,3,C,G1S,19.375,6.25,0.625,13.125,0.47619047619047616
531,131,3,D,G3,32.173913043478265,5.714285714285714,6.086956521739131,26.45962732919255,0.21596244131455397
532,132,3,A,G1S,21.25,6.875,6.25,14.375,0.4782608695652174
533,133,3,B,G1D,28.571428571428573,2.857142857142857,4.285714285714286,25.714285714285715,0.1111111111111111
